,number,form.food.ate_past_24_h,form.food.nbr_eat_7_day,form.food.fooditem,food,nbr_food,number_meals,Ano,Mês,Dia,Cluster
2778,6352,1,5.0,bageda,,,,,,,Cluster 1
2779,10050,1,14.0,raketa_mena,,,,,,,Cluster 2
2780,10816,1,7.0,vary,,,,,,,Cluster 1
2781,10140,1,14.0,raketa_mena,,,,,,,Cluster 2
2782,1530,1,3.0,ravina_hafa,,,,,,,Cluster 3
2783,7001,1,7.0,Menaka,,,,,,,Cluster 1
2784,11400,0,2.0,antake,,,,,,,Cluster 0
2785,98912,0,0.0,bageda,,,,,,,Cluster 0
2786,9771,0,2.0,voanemba,,,,,,,Cluster 0
2787,6700,1,7.0,raketa_mena,,,,,,,Cluster 1
2788,11533,1,4.0,sakafo_hafa_soraty,,,,,,,Cluster 3
2789,4801,1,7.0,ravina_hafa,,,,,,,Cluster 1
2790,10162,1,2.0,ravina_hafa,,,,,,,Cluster 3
2791,10171,1,7.0,balahazo _maina,,,,,,,Cluster 1
2792,11854,1,5.0,pitipoa,,,,,,,Cluster 1
2793,350,1,7.0,raketa_mena,1 16,2.0,1.0,2018.0,agosto,7.0,Cluster 1
2794,5400,1,7.0,raketa_mena,,,,,,,Cluster 1
2795,11030,1,7.0,balahazo _maina,,,,,,,Cluster 1
2796,11161,1,7.0,bageda,,,,,,,Cluster 1
2797,2651,1,3.0,balahazo _maina,,,,,,,Cluster 3
2798,10271,1,2.0,raketa_mena,,,,,,,Cluster 3
2799,1502,1,3.0,balahazo _maina,,,,,,,Cluster 3
2800,4784,1,7.0,pitipoa,,,,,,,Cluster 1
2801,2790,1,6.0,balahazo _maina,,,,,,,Cluster 1
2802,6971,1,3.0,ravina_hafa,,,,,,,Cluster 3
2803,1520,0,2.0,voanemba,,,,,,,Cluster 0
2804,2361,1,5.0,voanemba,,,,,,,Cluster 3
2805,1303,1,3.0,Menaka,,,,,,,Cluster 3
2806,11844,1,5.0,bageda,,,,,,,Cluster 1
2807,8681,1,3.0,ravina_hafa,,,,,,,Cluster 3
2808,6950,1,1.0,tsako,,,,,,,Cluster 3
2809,4091,1,4.0,bageda,,,,,,,Cluster 3
2810,5640,1,7.0,raketa_mena,,,,,,,Cluster 1
2811,11951,1,7.0,ampemba,,,,,,,Cluster 1
2812,11852,1,5.0,ampemba,,,,,,,Cluster 1
2813,4002,1,5.0,Menaka,,,,,,,Cluster 1
2814,6550,1,3.0,tsako,,,,,,,Cluster 3
2815,710,1,14.0,raketa_mena,2 25 27 5,4.0,3.0,2019.0,setembro,14.0,Cluster 2
2816,2162,1,4.0,ampemba,,,,,,,Cluster 3
2817,8380,1,20.0,raketa_mena,,,,,,,Cluster 2
2818,9084,0,4.0,balahazo _maina,,,,,,,Cluster 0
2819,9451,1,7.0,ampemba,,,,,,,Cluster 1
2820,4930,1,7.0,raketa_mena,,,,,,,Cluster 1
2821,8605,0,3.0,pitipoa,,,,,,,Cluster 0
2822,9333,0,3.0,bageda,,,,,,,Cluster 0
2823,8230,1,3.0,tsako,,,,,,,Cluster 3
2824,6773,1,7.0,bageda,,,,,,,Cluster 1
2825,8351,1,2.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 3
2826,2392,0,0.0,raketa_maitso/fotsy,,,,,,,Cluster 0
2827,7651,1,2.0,balahazo _maina,,,,,,,Cluster 3
2828,6163,1,7.0,pitipoa,,,,,,,Cluster 1
2829,6312,0,3.0,bageda,,,,,,,Cluster 0
2830,7321,1,7.0,bageda,,,,,,,Cluster 1
2831,9701,1,7.0,ravina_hafa,,,,,,,Cluster 1
2832,7780,0,0.0,tsako,,,,,,,Cluster 0
2833,3811,1,21.0,Menaka,,,,,,,Cluster 2
2834,11142,0,2.0,balahazo _maina,,,,,,,Cluster 0
2835,9856,0,0.0,taboara,,,,,,,Cluster 0
2836,3622,1,7.0,bageda,,,,,,,Cluster 1
2837,9893,1,7.0,raketa_mena,,,,,,,Cluster 1
2838,830,1,2.0,raketa_mena,1 16,2.0,2.0,2018.0,agosto,8.0,Cluster 3
2839,1251,1,7.0,balahazo _maina,,,,,,,Cluster 1
2840,551,1,7.0,raketa_mena,5,1.0,1.0,2018.0,agosto,8.0,Cluster 1
2841,7091,0,7.0,bageda,,,,,,,Cluster 0
2842,4859,0,0.0,vihinja,,,,,,,Cluster 0
2843,4212,1,4.0,bageda,,,,,,,Cluster 3
2844,6731,1,7.0,Menaka,,,,,,,Cluster 1
2845,5635,1,7.0,balahazo _maina,,,,,,,Cluster 1
2846,9422,0,3.0,pitipoa,,,,,,,Cluster 0
2847,77513,0,0.0,vary,,,,,,,Cluster 0
2848,6790,1,2.0,ampemba,,,,,,,Cluster 3
2849,1912,1,7.0,ravina_hafa,,,,,,,Cluster 1
2850,12050,1,7.0,balahazo _maina,,,,,,,Cluster 1
2851,10463,0,1.0,vary,,,,,,,Cluster 0
2852,10990,1,7.0,ampemba,,,,,,,Cluster 1
2853,9960,1,4.0,tsako,,,,,,,Cluster 3
2854,142,0,0.0,raketa_maitso/fotsy,5 7,2.0,2.0,2019.0,setembro,23.0,Cluster 0
2855,8931,1,2.0,bageda,,,,,,,Cluster 3
2856,1582,1,3.0,balahazo _maina,,,,,,,Cluster 3
2857,6880,1,14.0,balahazo _maina,,,,,,,Cluster 2
2858,4291,1,5.0,balahazo _maina,,,,,,,Cluster 1
2859,11853,1,4.0,Menaka,,,,,,,Cluster 3
2860,6030,1,7.0,raketa_mena,,,,,,,Cluster 1
2861,6470,1,7.0,ampemba,,,,,,,Cluster 1
2862,5553,0,,raketa_maitso/fotsy,,,,,,,Cluster 0
2863,9924,0,2.0,bageda,,,,,,,Cluster 0
2864,10602,1,6.0,balahazo _maina,,,,,,,Cluster 1
2865,4640,0,2.0,tsako,,,,,,,Cluster 0
2866,10020,1,7.0,legumes,,,,,,,Cluster 1
2867,4090,1,5.0,ampemba,,,,,,,Cluster 1
2868,4720,1,2.0,voanemba,,,,,,,Cluster 3
2869,6580,1,3.0,tsako,,,,,,,Cluster 3
2870,9012,1,4.0,balahazo _maina,,,,,,,Cluster 3
2871,6491,1,3.0,antake,,,,,,,Cluster 3
2872,6976,1,2.0,balahazo _maina,,,,,,,Cluster 3
2873,4844,0,2.0,bajiry,,,,,,,Cluster 0
2874,6080,1,2.0,tsako,,,,,,,Cluster 3
2875,151,1,7.0,raketa_mena,1 10 18 5 7,5.0,3.0,2019.0,setembro,23.0,Cluster 1
2876,7992,0,0.0,balahazo _maina,,,,,,,Cluster 0
2877,6794,1,2.0,bageda,,,,,,,Cluster 3
2878,4512,1,7.0,pitipoa,,,,,,,Cluster 1
2879,10460,0,1.0,tsako,,,,,,,Cluster 0
2880,1084,1,21.0,raketa_mena,4 5,2.0,1.0,2018.0,agosto,8.0,Cluster 2
2881,6811,1,7.0,bageda,,,,,,,Cluster 1
2882,6241,1,5.0,ravina_hafa,,,,,,,Cluster 1
2883,9767,0,0.0,hena_omby,,,,,,,Cluster 0
2884,3912,0,5.0,ampemba,,,,,,,Cluster 0
2885,4030,1,5.0,tsako,,,,,,,Cluster 3
2886,1230,1,5.0,tsako,,,,,,,Cluster 3
2887,4081,1,7.0,pitipoa,,,,,,,Cluster 1
2888,6821,0,1.0,voanemba,,,,,,,Cluster 0
2889,3401,1,7.0,ampemba,,,,,,,Cluster 1
2890,3370,1,7.0,raketa_mena,,,,,,,Cluster 1
2891,6223,1,5.0,balahazo _maina,,,,,,,Cluster 1
2892,6461,1,5.0,voanemba,,,,,,,Cluster 3
2893,10911,1,7.0,bageda,,,,,,,Cluster 1
2894,1740,1,7.0,legumes_hafa,,,,,,,Cluster 1
2895,6720,1,7.0,bageda,,,,,,,Cluster 1
2896,10476,0,0.0,ampemba,,,,,,,Cluster 0
2897,7161,1,7.0,bageda,,,,,,,Cluster 1
2898,2413,1,2.0,balahazo _maina,,,,,,,Cluster 3
2899,4391,1,4.0,voanemba,,,,,,,Cluster 3
2900,910,1,30.0,raketa_mena,1 13 2 27 7,5.0,3.0,2019.0,setembro,24.0,Cluster 2
2901,8082,0,0.0,antake,,,,,,,Cluster 0
2902,9104,1,3.0,bageda,,,,,,,Cluster 3
2903,7170,1,14.0,balahazo _maina,,,,,,,Cluster 2
2904,4573,0,5.0,pitipoa,,,,,,,Cluster 0
2905,8410,0,0.0,pitipoa,,,,,,,Cluster 0
2906,4400,1,7.0,bageda,,,,,,,Cluster 1
2907,5180,1,3.0,ampemba,,,,,,,Cluster 3
2908,9380,1,7.0,tsako,,,,,,,Cluster 1
2909,3261,1,3.0,balahazo _maina,,,,,,,Cluster 3
2910,3563,0,0.0,taboara,,,,,,,Cluster 0
2911,9191,1,7.0,bageda,,,,,,,Cluster 1
2912,6183,1,7.0,pitipoa,,,,,,,Cluster 1
2913,8080,0,0.0,tsako,,,,,,,Cluster 0
2914,1631,1,2.0,hazan-dranomasina,,,,,,,Cluster 3
2915,3870,1,3.0,taboara,,,,,,,Cluster 3
2916,10270,1,1.0,tsako,,,,,,,Cluster 3
2917,4751,1,7.0,voanemba,,,,,,,Cluster 1
2918,251,0,3.0,voanemba,5,1.0,2.0,2018.0,agosto,8.0,Cluster 0
2919,11640,0,1.0,tsako,,,,,,,Cluster 0
2920,2960,1,7.0,raketa_mena,,,,,,,Cluster 1
2921,1503,0,5.0,bageda,,,,,,,Cluster 0
2922,6293,0,0.0,pitipoa,,,,,,,Cluster 0
2923,1089,0,0.0,raketa_ravina,1 20 5,3.0,1.0,2018.0,agosto,8.0,Cluster 0
2924,11000,1,7.0,tsako,,,,,,,Cluster 1
2925,6262,1,6.0,Menaka,,,,,,,Cluster 1
2926,1800,1,3.0,tsako,,,,,,,Cluster 3
2927,10811,0,0.0,hena_omby,,,,,,,Cluster 0
2928,8761,1,16.0,ravi_balahazo,,,,,,,Cluster 2
2929,5670,1,7.0,raketa_mena,,,,,,,Cluster 1
2930,5424,0,2.0,bageda,,,,,,,Cluster 0
2931,4450,1,6.0,tsako,,,,,,,Cluster 1
2932,5271,0,0.0,voanemba,,,,,,,Cluster 0
2933,8160,1,7.0,raketa_mena,,,,,,,Cluster 1
2934,9121,1,7.0,Menaka,,,,,,,Cluster 1
2935,10540,1,5.0,sakafo_hafa_soraty,,,,,,,Cluster 1
2936,9033,1,3.0,bageda,,,,,,,Cluster 3
2937,3033,0,4.0,balahazo _maina,,,,,,,Cluster 0
2938,1672,1,7.0,ampemba,,,,,,,Cluster 1
2939,11742,1,4.0,ravina_hafa,,,,,,,Cluster 3
2940,7783,1,7.0,raketa_mena,,,,,,,Cluster 1
2941,8135,0,3.0,balahazo _maina,,,,,,,Cluster 0
2942,10783,1,14.0,balahazo _maina,,,,,,,Cluster 2
2943,1473,0,1.0,taboara,,,,,,,Cluster 0
2944,9582,0,1.0,bageda,,,,,,,Cluster 0
2945,3734,1,7.0,sakafo_hafa_soraty,,,,,,,Cluster 1
2946,10470,0,0.0,tsako,,,,,,,Cluster 0
2947,9383,1,7.0,Menaka,,,,,,,Cluster 1
2948,6830,1,7.0,balahazo _maina,,,,,,,Cluster 1
2949,7593,1,21.0,raketa_mena,,,,,,,Cluster 2
2950,8272,1,4.0,balahazo _maina,,,,,,,Cluster 3
2951,5351,1,7.0,raketa_ravina,,,,,,,Cluster 1
2952,8680,1,7.0,ampemba,,,,,,,Cluster 1
2953,5220,1,2.0,tsako,,,,,,,Cluster 3
2954,6803,1,7.0,bageda,,,,,,,Cluster 1
2955,9190,1,7.0,balahazo _maina,,,,,,,Cluster 1
2956,2471,0,0.0,voanemba,,,,,,,Cluster 0
2957,113910,0,1.0,atody,,,,,,,Cluster 0
2958,11570,0,2.0,tsako,,,,,,,Cluster 0
2959,5660,1,1.0,legumes_hafa,,,,,,,Cluster 3
2960,8045,0,0.0,ampemba,,,,,,,Cluster 0
2961,9710,1,12.0,raketa_mena,,,,,,,Cluster 2
2962,1741,1,7.0,ampemba,,,,,,,Cluster 1
2963,6995,1,7.0,balahazo _maina,,,,,,,Cluster 1
2964,11021,1,7.0,bageda,,,,,,,Cluster 1
2965,4650,1,7.0,ampemba,,,,,,,Cluster 1
2966,2540,0,2.0,tsako,,,,,,,Cluster 0
2967,2973,0,0.0,taboara,,,,,,,Cluster 0
2968,852,1,2.0,vary,5,1.0,3.0,2018.0,agosto,8.0,Cluster 3
2969,5891,1,1.0,raketa_mena,,,,,,,Cluster 3
2970,11270,1,5.0,tsako,,,,,,,Cluster 3
2971,11941,1,7.0,balahazo _maina,,,,,,,Cluster 1
2972,9922,0,2.0,balahazo _maina,,,,,,,Cluster 0
2973,5933,0,1.0,legumes,,,,,,,Cluster 0
2974,104714,1,7.0,ravi_balahazo,,,,,,,Cluster 1
2975,11396,1,6.0,Menaka,,,,,,,Cluster 1
2976,11260,1,5.0,ampemba,,,,,,,Cluster 1
2977,3712,0,2.0,vary,,,,,,,Cluster 0
2978,9452,1,4.0,Menaka,,,,,,,Cluster 3
2979,7272,1,5.0,bageda,,,,,,,Cluster 1
2980,97511,0,0.0,bajiry,,,,,,,Cluster 0
2981,2350,1,7.0,raketa_mena,,,,,,,Cluster 1
2982,661,1,7.0,balahazo _maina,5,1.0,1.0,2019.0,setembro,24.0,Cluster 1
2983,10301,1,7.0,ampemba,,,,,,,Cluster 1
2984,32,1,7.0,ravina_hafa,1 10 16 4 5,5.0,3.0,2018.0,agosto,7.0,Cluster 1
2985,6871,1,3.0,Menaka,,,,,,,Cluster 3
2986,8145,0,1.0,bageda,,,,,,,Cluster 0
2987,7391,0,2.0,voanemba,,,,,,,Cluster 0
2988,3470,1,7.0,legumes,,,,,,,Cluster 1
2989,1771,1,7.0,balahazo _maina,,,,,,,Cluster 1
2990,4942,1,3.0,balahazo _maina,,,,,,,Cluster 3
2991,5636,0,3.0,katra,,,,,,,Cluster 0
2992,11810,1,7.0,ampemba,,,,,,,Cluster 1
2993,11403,1,7.0,Menaka,,,,,,,Cluster 1
2994,1079,0,0.0,hena_hafa,1 16 5,3.0,2.0,2018.0,agosto,8.0,Cluster 0
2995,98512,0,0.0,bajiry,,,,,,,Cluster 0
2996,1051,1,5.0,raketa_mena,16 8,2.0,3.0,2018.0,agosto,8.0,Cluster 1
2997,3542,1,4.0,ravi_balahazo,,,,,,,Cluster 3
2998,284,0,5.0,balahazo _maina,1 5,2.0,1.0,2018.0,agosto,8.0,Cluster 0
2999,144,0,0.0,taboara,18 5,2.0,2.0,2019.0,setembro,23.0,Cluster 0
3000,5061,1,7.0,ravina_hafa,,,,,,,Cluster 1
3001,6041,1,7.0,raketa_mena,,,,,,,Cluster 1
3002,6851,1,7.0,balahazo _maina,,,,,,,Cluster 1
3003,11391,1,4.0,antake,,,,,,,Cluster 3
3004,3733,1,6.0,Menaka,,,,,,,Cluster 1
3005,9633,1,7.0,Menaka,,,,,,,Cluster 1
3006,6523,1,6.0,pitipoa,,,,,,,Cluster 1
3007,4802,1,5.0,hazan-dranomasina,,,,,,,Cluster 1
3008,6840,1,7.0,ampemba,,,,,,,Cluster 1
3009,8800,0,3.0,balahazo _maina,,,,,,,Cluster 0
3010,10064,0,0.0,balahazo _maina,,,,,,,Cluster 0
3011,140,0,0.0,tsako,12 21 23 29 5,5.0,3.0,2019.0,setembro,23.0,Cluster 0
3012,10481,1,7.0,raketa_mena,,,,,,,Cluster 1
3013,6220,1,7.0,ampemba,,,,,,,Cluster 1
3014,7583,1,30.0,raketa_mena,,,,,,,Cluster 2
3015,11730,0,2.0,tsako,,,,,,,Cluster 0
3016,5531,1,9.0,ravina_hafa,,,,,,,Cluster 1
3017,12032,0,2.0,raketa_mena,,,,,,,Cluster 0
3018,2771,1,7.0,raketa_mena,,,,,,,Cluster 1
3019,3703,1,7.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 1
3020,6042,1,7.0,ravina_hafa,,,,,,,Cluster 1
3021,5071,1,5.0,raketa_mena,,,,,,,Cluster 1
3022,6733,1,7.0,bageda,,,,,,,Cluster 1
3023,6942,1,2.0,ravi_balahazo,,,,,,,Cluster 3
3024,5851,1,7.0,balahazo _maina,,,,,,,Cluster 1
3025,7180,1,7.0,ampemba,,,,,,,Cluster 1
3026,5622,1,7.0,balahazo _maina,,,,,,,Cluster 1
3027,4690,1,7.0,ampemba,,,,,,,Cluster 1
3028,4991,0,0.0,voanemba,,,,,,,Cluster 0
3029,4600,0,3.0,voanemba,,,,,,,Cluster 0
3030,9123,1,4.0,bageda,,,,,,,Cluster 3
3031,8901,1,7.0,ampemba,,,,,,,Cluster 1
3032,4601,1,4.0,balahazo _maina,,,,,,,Cluster 3
3033,24714,0,0.0,ravi_balahazo,,,,,,,Cluster 0
3034,1090,1,7.0,legumes_hafa,1 2 5,3.0,2.0,2018.0,agosto,8.0,Cluster 1
3035,6427,1,5.0,balahazo _maina,,,,,,,Cluster 1
3036,4312,1,5.0,ampemba,,,,,,,Cluster 1
3037,3211,1,7.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 1
3038,3630,0,1.0,tsako,,,,,,,Cluster 0
3039,9651,1,5.0,voanemba,,,,,,,Cluster 3
3040,2811,1,7.0,raketa_mena,,,,,,,Cluster 1
3041,8330,1,14.0,raketa_maitso/fotsy,,,,,,,Cluster 2
3042,24713,0,0.0,balahazo _maina,,,,,,,Cluster 0
3043,146,1,2.0,vary,2 5,2.0,3.0,2019.0,setembro,23.0,Cluster 3
3044,11413,1,7.0,balahazo _maina,,,,,,,Cluster 1
3045,11065,1,7.0,ampemba,,,,,,,Cluster 1
3046,9841,0,1.0,voanemba,,,,,,,Cluster 0
3047,8131,0,0.0,voanemba,,,,,,,Cluster 0
3048,7471,1,7.0,raketa_mena,,,,,,,Cluster 1
3049,1571,1,7.0,Menaka,,,,,,,Cluster 1
3050,12000,1,3.0,legumes_hafa,,,,,,,Cluster 3
3051,5801,1,4.0,raketa_mena,,,,,,,Cluster 3
3052,10991,1,7.0,bageda,,,,,,,Cluster 1
3053,9032,1,7.0,balahazo _maina,,,,,,,Cluster 1
3054,11290,1,2.0,tsako,,,,,,,Cluster 3
3055,8790,1,14.0,balahazo _maina,,,,,,,Cluster 2
3056,6472,1,7.0,bageda,,,,,,,Cluster 1
3057,3150,1,2.0,raketa_mena,,,,,,,Cluster 3
3058,11511,1,6.0,ravina_hafa,,,,,,,Cluster 1
3059,1262,1,2.0,balahazo _maina,,,,,,,Cluster 3
3060,11681,1,2.0,ravina_hafa,,,,,,,Cluster 3
3061,7362,0,4.0,ravi_balahazo,,,,,,,Cluster 0
3062,6410,1,7.0,voanemba,,,,,,,Cluster 1
3063,6424,0,2.0,Menaka,,,,,,,Cluster 0
3064,6960,1,6.0,antake,,,,,,,Cluster 1
3065,98911,0,0.0,ravi_balahazo,,,,,,,Cluster 0
3066,471,1,7.0,raketa_mena,5 7,2.0,2.0,2019.0,setembro,19.0,Cluster 1
3067,4180,1,7.0,balahazo _maina,,,,,,,Cluster 1
3068,4000,1,5.0,tsako,,,,,,,Cluster 3
3069,7702,1,21.0,raketa_mena,,,,,,,Cluster 2
3070,11190,1,7.0,tsako,,,,,,,Cluster 1
3071,9020,1,2.0,antake,,,,,,,Cluster 3
3072,6361,1,21.0,bageda,,,,,,,Cluster 2
3073,113914,0,2.0,bageda,,,,,,,Cluster 0
3074,2140,1,3.0,legumes_hafa,,,,,,,Cluster 3
3075,9152,1,2.0,Menaka,,,,,,,Cluster 3
3076,11320,1,7.0,ampemba,,,,,,,Cluster 1
3077,7890,1,30.0,raketa_mena,,,,,,,Cluster 2
3078,4870,1,4.0,legumes,,,,,,,Cluster 3
3079,3551,1,3.0,balahazo _maina,,,,,,,Cluster 3
3080,11399,1,6.0,sakafo_hafa_soraty,,,,,,,Cluster 1
3081,11861,1,7.0,bageda,,,,,,,Cluster 1
3082,1982,0,7.0,bageda,,,,,,,Cluster 0
3083,9711,1,7.0,ravina_hafa,,,,,,,Cluster 1
3084,7705,1,1.0,bageda,,,,,,,Cluster 3
3085,3951,0,3.0,legumes,,,,,,,Cluster 0
3086,1330,0,4.0,voanemba,,,,,,,Cluster 0
3087,1415,1,7.0,Menaka,,,,,,,Cluster 1
3088,10100,1,21.0,raketa_mena,,,,,,,Cluster 2
3089,11890,1,3.0,balahazo _maina,,,,,,,Cluster 3
3090,7981,1,7.0,raketa_ravina,,,,,,,Cluster 1
3091,1900,1,7.0,voanemba,,,,,,,Cluster 1
3092,11560,1,7.0,antake,,,,,,,Cluster 1
3093,8100,0,4.0,tsako,,,,,,,Cluster 0
3094,3832,0,1.0,legumes_hafa,,,,,,,Cluster 0
3095,7244,0,1.0,vary,,,,,,,Cluster 0
3096,98910,1,7.0,balahazo _maina,,,,,,,Cluster 1
3097,375,0,0.0,voankazo_hafa,2 21 29 4,4.0,2.0,2019.0,setembro,23.0,Cluster 0
3098,5162,1,7.0,raketa_mena,,,,,,,Cluster 1
3099,8123,1,7.0,raketa_mena,,,,,,,Cluster 1
3100,2051,1,7.0,bageda,,,,,,,Cluster 1
3101,11541,1,7.0,balahazo _maina,,,,,,,Cluster 1
3102,11002,1,7.0,bageda,,,,,,,Cluster 1
3103,1140,1,21.0,raketa_mena,12 2 21 25 27 29 5,7.0,3.0,2019.0,setembro,23.0,Cluster 2
3104,2560,1,14.0,raketa_mena,,,,,,,Cluster 2
3105,6572,1,6.0,ampemba,,,,,,,Cluster 1
3106,8130,0,0.0,tsako,,,,,,,Cluster 0
3107,11860,1,7.0,balahazo _maina,,,,,,,Cluster 1
3108,1383,1,5.0,taboara,,,,,,,Cluster 1
3109,11392,0,1.0,taboara,,,,,,,Cluster 0
3110,11630,1,7.0,balahazo _maina,,,,,,,Cluster 1
3111,6340,1,14.0,antake,,,,,,,Cluster 2
3112,1050,1,1.0,tsako,15 16 5 6,4.0,3.0,2018.0,agosto,8.0,Cluster 3
3113,80510,0,2.0,ravi_balahazo,,,,,,,Cluster 0
3114,5232,1,7.0,raketa_mena,,,,,,,Cluster 1
3115,4181,1,7.0,bageda,,,,,,,Cluster 1
3116,6190,1,7.0,antake,,,,,,,Cluster 1
3117,8411,0,2.0,hazan-dranomasina,,,,,,,Cluster 0
3118,8780,1,7.0,raketa_mena,,,,,,,Cluster 1
3119,2190,1,7.0,balahazo _maina,,,,,,,Cluster 1
3120,282,1,7.0,ravina_hafa,,0.0,2.0,2018.0,agosto,8.0,Cluster 1
3121,4460,1,7.0,ampemba,,,,,,,Cluster 1
3122,3571,0,,voanemba,,,,,,,Cluster 0
3123,10211,1,6.0,raketa_mena,,,,,,,Cluster 1
3124,2681,1,7.0,balahazo _maina,,,,,,,Cluster 1
3125,80412,0,3.0,vary,,,,,,,Cluster 0
3126,4997,1,7.0,ravina_hafa,,,,,,,Cluster 1
3127,3061,1,1.0,ampemba,,,,,,,Cluster 3
3128,75913,0,0.0,vary,,,,,,,Cluster 0
3129,3792,1,2.0,bageda,,,,,,,Cluster 3
3130,6221,1,3.0,ravina_hafa,,,,,,,Cluster 3
3131,8593,1,7.0,ravina_hafa,,,,,,,Cluster 1
3132,97612,0,0.0,bageda,,,,,,,Cluster 0
3133,2030,0,3.0,tsako,,,,,,,Cluster 0
3134,461,1,7.0,ravina_hafa,1 16 7,3.0,2.0,2019.0,setembro,14.0,Cluster 1
3135,4998,0,0.0,hena_omby,,,,,,,Cluster 0
3136,10451,0,0.0,voanemba,,,,,,,Cluster 0
3137,11410,1,7.0,ampemba,,,,,,,Cluster 1
3138,8594,1,1.0,vokatra_azo_aminy_ronono,,,,,,,Cluster 3
3139,2399,0,0.0,vary,,,,,,,Cluster 0
3140,9041,1,4.0,antake,,,,,,,Cluster 3
3141,9411,1,7.0,bageda,,,,,,,Cluster 1
3142,1791,1,7.0,balahazo _maina,,,,,,,Cluster 1
3143,24715,0,0.0,katra,,,,,,,Cluster 0
3144,8125,0,0.0,ampemba,,,,,,,Cluster 0
3145,11397,1,3.0,pitipoa,,,,,,,Cluster 3
3146,11067,0,1.0,balahazo _maina,,,,,,,Cluster 0
3147,6280,1,3.0,taboara,,,,,,,Cluster 3
3148,7221,1,7.0,balahazo _maina,,,,,,,Cluster 1
3149,3731,1,7.0,raketa_mena,,,,,,,Cluster 1
3150,8555,1,3.0,sakafo_hafa_soraty,,,,,,,Cluster 3
3151,8596,1,5.0,sakafo_hafa_soraty,,,,,,,Cluster 1
3152,4351,1,7.0,bageda,,,,,,,Cluster 1
3153,6260,1,6.0,legumes,,,,,,,Cluster 1
3154,7641,1,7.0,ravina_hafa,,,,,,,Cluster 1
3155,11220,1,7.0,tsako,,,,,,,Cluster 1
3156,6201,1,3.0,voanemba,,,,,,,Cluster 3
3157,1321,0,5.0,balahazo _maina,,,,,,,Cluster 0
3158,9282,1,3.0,bageda,,,,,,,Cluster 3
3159,4440,1,7.0,antake,,,,,,,Cluster 1
3160,7873,1,7.0,balahazo _maina,,,,,,,Cluster 1
3161,2500,1,5.0,balahazo _maina,,,,,,,Cluster 1
3162,361,1,1.0,ampemba,1,1.0,5.0,2019.0,agosto,1.0,Cluster 3
3163,8210,1,7.0,ampemba,,,,,,,Cluster 1
3164,5561,1,7.0,balahazo _maina,,,,,,,Cluster 1
3165,6630,1,7.0,ampemba,,,,,,,Cluster 1
3166,20,1,12.0,raketa_mena,1 16,2.0,2.0,2018.0,agosto,7.0,Cluster 2
3167,2601,1,3.0,ravina_hafa,,,,,,,Cluster 3
3168,6212,1,5.0,taboara,,,,,,,Cluster 1
3169,2451,1,7.0,raketa_mena,,,,,,,Cluster 1
3170,7591,0,0.0,voanemba,,,,,,,Cluster 0
3171,1070,0,0.0,tsako,,0.0,1.0,2018.0,agosto,8.0,Cluster 0
3172,2810,1,3.0,tsako,,,,,,,Cluster 3
3173,8620,0,6.0,antake,,,,,,,Cluster 0
3174,11583,1,7.0,bageda,,,,,,,Cluster 1
3175,8142,1,7.0,raketa_mena,,,,,,,Cluster 1
3176,4011,1,2.0,bageda,,,,,,,Cluster 3
3177,10819,0,0.0,bageda,,,,,,,Cluster 0
3178,2882,0,0.0,raketa_maitso/fotsy,,,,,,,Cluster 0
3179,11953,0,4.0,pitipoa,,,,,,,Cluster 0
3180,10942,1,7.0,bageda,,,,,,,Cluster 1
3181,7130,1,7.0,antake,,,,,,,Cluster 1
3182,11300,1,2.0,tsako,,,,,,,Cluster 3
3183,97910,0,0.0,ravi_balahazo,,,,,,,Cluster 0
3184,77515,0,0.0,ravi_balahazo,,,,,,,Cluster 0
3185,6202,1,7.0,taboara,,,,,,,Cluster 1
3186,10341,1,5.0,ampemba,,,,,,,Cluster 1
3187,5863,0,2.0,balahazo _maina,,,,,,,Cluster 0
3188,10971,0,4.0,voanemba,,,,,,,Cluster 0
3189,8413,0,0.0,balahazo _maina,,,,,,,Cluster 0
3190,10690,1,4.0,tsako,,,,,,,Cluster 3
3191,80415,0,3.0,bageda,,,,,,,Cluster 0
3192,9842,0,0.0,raketa_maitso/fotsy,,,,,,,Cluster 0
3193,7540,1,21.0,raketa_mena,,,,,,,Cluster 2
3194,7911,1,7.0,raketa_mena,,,,,,,Cluster 1
3195,6531,1,7.0,voanemba,,,,,,,Cluster 1
3196,7560,1,2.0,raketa_mena,,,,,,,Cluster 3
3197,11321,1,7.0,bageda,,,,,,,Cluster 1
3198,961,1,1.0,balahazo _maina,7,1.0,3.0,2019.0,setembro,19.0,Cluster 3
3199,11421,1,7.0,ravina_hafa,,,,,,,Cluster 1
3200,11063,1,3.0,legumes_hafa,,,,,,,Cluster 3
3201,9848,0,0.0,vihinja,,,,,,,Cluster 0
3202,7630,1,6.0,tsako,,,,,,,Cluster 1
3203,2461,1,7.0,ravina_hafa,,,,,,,Cluster 1
3204,3650,1,14.0,balahazo _maina,,,,,,,Cluster 2
3205,8910,1,7.0,ravina_hafa,,,,,,,Cluster 1
